,title,type,creators,metadata_visibility,datestamp,eprint_status,eprintid,lastmod,documents,userid,publisher,dir,divisions,rev_number,ispublished,full_text_status,status_changed,date_type,subjects,uri,abstract,publication,refereed,contact_email,pagerange,number,official_url,issn,volume,event_title,event_type,pres_type,event_dates,event_location,note,corp_creators,contributors,id_number,related_url
239,APPLICATION OF FACTOR ANALYSIS TO PUBLIC SECTOR INTEGRITY IN INDONESIA,other,"[{'id': 'klppm@kpa.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Warsono', 'given': 'Warsono'}}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'given': 'Dian', 'lineage': None, 'family': 'Kurniasari', 'honourific': None}}, {'name': {'given': 'Widiarti', 'family': 'Widiarti', 'lineage': None, 'honourific': None}, 'id': 'widiarti08@gmail.com'}]",show,2022-10-19 01:17:55,archive,45800,2022-10-19 01:17:55,"[{'eprintid': 45800, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184612', 'pos': 1, 'format': 'text', 'main': 'Cek Similarity-Application of Factor Analysis to Public Sector Integrity in Indonesia.pdf', 'files': [{'objectid': 184612, 'filesize': 504409, 'uri': 'http://repository.lppm.unila.ac.id/id/file/507606', 'filename': 'Cek Similarity-Application of Factor Analysis to Public Sector Integrity in Indonesia.pdf', 'hash_type': 'MD5', 'mtime': '2022-10-18 21:29:00', 'datasetid': 'document', 'fileid': 507606, 'mime_type': 'application/pdf', 'hash': '9d2e80458f402d6b012acb71fda0fce6'}], 'docid': 184612, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",752,"Faculty of Law, Faculty of Economics and Faculty of Social Science UBL",disk0/00/04/58/00,['FMIPA9'],7,pub,public,2022-10-19 01:17:55,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45800,,,,,,,,,,,,,,,,,,,
240,The Moment Generating Function of the Four Parameter Generalized F Distribution and Related Generalized Distributions,other,"[{'id': 'klppm@kpa.unila.ac.id', 'name': {'given': 'Warsono', 'family': 'Warsono', 'lineage': None, 'honourific': None}}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Kurniasari', 'lineage': None, 'given': 'Dian'}}, {'id': 'widiarti08@gmail.com', 'name': {'given': 'Widiarti', 'honourific': None, 'lineage': None, 'family': 'Widiarti'}}, {'name': {'given': 'Mustofa', 'honourific': None, 'lineage': None, 'family': 'Usman'}, 'id': 'usman_alfha@yahoo.com'}]",show,2022-10-19 02:38:17,archive,45827,2022-10-19 02:38:17,"[{'format': 'text', 'docid': 184640, 'main': 'Cek Similarity-The MGF of the Four-Parameter Generalized F Distribution.pdf', 'files': [{'filesize': 437971, 'objectid': 184640, 'uri': 'http://repository.lppm.unila.ac.id/id/file/507799', 'filename': 'Cek Similarity-The MGF of the Four-Parameter Generalized F Distribution.pdf', 'hash_type': 'MD5', 'mtime': '2022-10-18 22:58:38', 'fileid': 507799, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'cf65075d2639870e9b14b31ee6439663'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 45827, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184640'}]",752,Research India Publications,disk0/00/04/58/27,['FMIPA9'],7,pub,public,2022-10-19 02:38:17,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45827,,,,,,,,,,,,,,,,,,,
241,the moment generating function of the four parameter generalized f-distribution and related generalized,article,"[{'id': 'chacho81@yahoo.com', 'name': {'family': 'Warsono', 'lineage': None, 'honourific': None, 'given': 'Warsono'}}, {'name': {'honourific': None, 'family': 'Kurniasari', 'lineage': None, 'given': 'Dian'}, 'id': 'dksari13@gmail.com'}, {'name': {'honourific': None, 'family': 'Widiarti', 'lineage': None, 'given': 'Widiarti'}, 'id': 'widiarti08@gmail.com'}, {'id': 'usman_alfha@yahoo.com', 'name': {'lineage': None, 'family': 'Usman', 'honourific': None, 'given': 'Mustofa'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Elfaki', 'given': 'Faiz A. M.'}, 'id': None}]",show,2020-03-13 01:45:41,archive,18662,2020-03-13 01:45:41,"[{'files': [{'datasetid': 'document', 'fileid': 156762, 'mime_type': 'application/pdf', 'hash': '6b55708c49a53b7f69df6b008f420413', 'hash_type': 'MD5', 'mtime': '2020-03-13 01:35:42', 'filesize': 1016611, 'objectid': 31834, 'uri': 'http://repository.lppm.unila.ac.id/id/file/156762', 'filename': '4. The Moment Generating Function of the Four Parameter Generalized F-Distribution and Related Generalized Distributions.pdf'}], 'main': '4. The Moment Generating Function of the Four Parameter Generalized F-Distribution and Related Generalized Distributions.pdf', 'docid': 31834, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 18662, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/31834', 'security': 'public'}]",516,Research India Publications,disk0/00/01/86/62,['FMIPA9'],7,pub,public,2020-03-13 01:45:41,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/18662,hasil penilaian sejawat sebidang atau peer review,Global Journal of Pure and Applied Mathematics,TRUE,,,3.0,,0973-1768,13.0,,,,,,,['universitas lampung'],,,
242,"Modeling Generalized Statistical Distributions of PM 2.5 Concentrations During the COVID-19 Pandemic in Jakarta, Indonesia",other,"[{'name': {'given': 'Warsono', 'honourific': None, 'family': 'Warsono', 'lineage': None}, 'id': 'klppm@kpa.unila.ac.id'}, {'id': 'sbyuwono_unila@yahoo.com', 'name': {'given': 'Slamet Budi', 'honourific': None, 'family': 'Yuwono', 'lineage': None}}, {'name': {'lineage': None, 'family': 'Kurniasari', 'honourific': None, 'given': 'Dian'}, 'id': 'dian.kurniasari@fmipa.unila.ac.id'}, {'name': {'given': 'Erdi', 'honourific': None, 'family': 'Suroso', 'lineage': None}, 'id': 'erdi.suroso@fp.unila.ac.id'}, {'name': {'family': 'Usman', 'lineage': None, 'honourific': None, 'given': 'Mustofa'}, 'id': 'usman_alfha@yahoo.com'}, {'id': 'sutopo.hadi@fmipa.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Hadi', 'given': 'Sutopo'}}]",show,2022-10-19 02:36:21,archive,45814,2022-10-19 02:36:21,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'Cek Similarity-Modeling generalized statistical distributions of PM2.5 concentrations during the COVID-19 pandemic.pdf', 'docid': 184626, 'files': [{'mtime': '2022-10-18 22:16:03', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/507696', 'filename': 'Cek Similarity-Modeling generalized statistical distributions of PM2.5 concentrations during the COVID-19 pandemic.pdf', 'filesize': 1695708, 'objectid': 184626, 'mime_type': 'application/pdf', 'hash': '76e4c9e5f7a4bb9a0a7dde42cc6b6d13', 'datasetid': 'document', 'fileid': 507696}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184626', 'security': 'public', 'placement': 1, 'eprintid': 45814}]",752,Growing Science,disk0/00/04/58/14,['FMIPA9'],8,pub,public,2022-10-19 02:36:21,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45814,,,,,,,,,,,,,,,,,,,
243,"Bukti Korespondensi Artikel ""Menentukan Cadangan Prospektif dan Retrospektif Pecahan Asuransi Jiwa Joint Life untuk Dua Orang Tertanggung""",other,"[{'id': None, 'name': {'given': 'Sam', 'family': 'Wibowo', 'lineage': None, 'honourific': None}}, {'id': None, 'name': {'given': 'Rudi', 'family': 'Ruswandi', 'lineage': None, 'honourific': None}}, {'id': 'ahmadfaisol@fmipa.unila.ac.id', 'name': {'given': 'Ahmad', 'lineage': None, 'family': 'Faisol', 'honourific': None}}]",show,2022-11-18 01:11:07,archive,46698,2022-11-18 01:11:07,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185608', 'eprintid': 46698, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Bukti Koresponden - Wahana.pdf', 'docid': 185608, 'files': [{'fileid': 514453, 'datasetid': 'document', 'hash': 'fe0001283d6c563a52a4569503306722', 'mime_type': 'application/pdf', 'objectid': 185608, 'filesize': 171017, 'uri': 'http://repository.lppm.unila.ac.id/id/file/514453', 'filename': 'Bukti Koresponden - Wahana.pdf', 'hash_type': 'MD5', 'mtime': '2022-11-17 11:56:36'}]}]",300,Universitas Pendidikan Ganesha,disk0/00/04/66/98,['FMIPA9'],7,unpub,public,2022-11-18 01:11:07,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/46698,,,,,,,,,,,,,,,,,,,
244,"Hasil Cek Similarity Artikel ""Menentukan Cadangan Prospektif Dan Retrospektif Pecahan Asuransi Jiwa Joint Life Untuk Dua Orang Tertanggung""",other,"[{'name': {'lineage': None, 'family': 'Wibowo', 'honourific': None, 'given': 'Sam'}, 'id': None}, {'name': {'family': 'Ruswandi', 'lineage': None, 'honourific': None, 'given': 'Rudi'}, 'id': None}, {'name': {'given': 'Ahmad', 'honourific': None, 'family': 'Faisol', 'lineage': None}, 'id': 'ahmadfaisol@fmipa.unila.ac.id'}]",show,2022-10-07 01:41:06,archive,45575,2022-10-07 01:41:06,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184352', 'pos': 1, 'eprintid': 45575, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': '2021-08-SINTA 4--Wahana--Menentukan Cadangan Prospektif Dan Retrospektif Pecahan.pdf.pdf', 'files': [{'fileid': 505878, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'bdd3656aa80387f62485ff0a9b92b187', 'objectid': 184352, 'filesize': 422294, 'uri': 'http://repository.lppm.unila.ac.id/id/file/505878', 'filename': '2021-08-SINTA 4--Wahana--Menentukan Cadangan Prospektif Dan Retrospektif Pecahan.pdf.pdf', 'hash_type': 'MD5', 'mtime': '2022-10-06 13:47:56'}], 'docid': 184352}]",300,Universitas Pendidikan Ganesha,disk0/00/04/55/75,['FMIPA9'],7,pub,public,2022-10-07 01:41:06,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45575,,,,,,,,,,,,,,,,,,,
245,"Corresponding Authors Asymptotically Unbiased, Efficient, and Consistent Properties of the Bayes estimator in the Binomial Distribution with Prior Beta.",other,"[{'id': 'widiarti08@gmail.com', 'name': {'given': 'Widiarti', 'lineage': None, 'family': 'Widiarti', 'honourific': None}}]",show,2023-04-15 13:30:35,archive,50534,2023-04-15 13:30:35,"[{'format': 'text', 'main': 'CORRESPONDING EMAIL IOP2021_ERICA GRACE, WIDIARTI.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/545008', 'filename': 'CORRESPONDING EMAIL IOP2021_ERICA GRACE, WIDIARTI.pdf', 'filesize': 557723, 'objectid': 190233, 'mtime': '2023-04-14 07:06:14', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '601ada4fbeb746f6bb4d249f47bc3d7d', 'fileid': 545008, 'datasetid': 'document'}], 'docid': 190233, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'eprintid': 50534, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190233'}]",33,Journal of Physics: Conference Series,disk0_bak/00/05/05/34,['FMIPA9'],7,pub,public,2023-04-15 13:30:35,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/50534,,,,,,,,,,,,,,,,,,,
246,Corresponding Authors Bootstrap Method in Estimation of Mean Squared Error of Beta-Bernoulli Model,other,"[{'name': {'given': 'Widiarti', 'family': 'Widiarti', 'lineage': None, 'honourific': None}, 'id': 'widiarti08@gmail.com'}]",show,2023-04-15 13:30:05,archive,50533,2023-04-15 13:30:05,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/190232', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 50533, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'CORRESPONDING EMAIL IOP2018_WIDIARTI, N ADITYAWATI.pdf', 'docid': 190232, 'files': [{'fileid': 545001, 'datasetid': 'document', 'hash': '06f89ea73d81f0c45183a6fae0f9e473', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2023-04-14 07:00:19', 'filesize': 915790, 'objectid': 190232, 'filename': 'CORRESPONDING EMAIL IOP2018_WIDIARTI, N ADITYAWATI.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/545001'}], 'format': 'text'}]",33,Journal of Physics: Conference Series.,disk0_bak/00/05/05/33,['FMIPA9'],7,pub,public,2023-04-15 13:30:05,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/50533,,,,,,,,,,,,,,,,,,,
247,"Asymptotically Unbiased, Efficient, and Consistent Properties
of the Bayes estimator in the Binomial Distribution with Prior
Beta",other,"[{'name': {'given': 'Widiarti', 'honourific': None, 'family': 'Widiarti', 'lineage': None}, 'id': 'widiarti08@gmail.com'}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'given': 'Dian', 'family': 'Kurniasari', 'lineage': None, 'honourific': None}}, {'name': {'lineage': None, 'family': 'Amanto', 'honourific': None, 'given': 'Amanto'}, 'id': 'pakamanto@gmail.com'}]",show,2022-10-19 01:18:14,archive,45804,2022-10-19 01:18:14,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184616', 'pos': 1, 'eprintid': 45804, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'fileid': 507634, 'hash': '7575079749d178421c093039fce84d41', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-10-18 21:41:24', 'objectid': 184616, 'filesize': 668771, 'uri': 'http://repository.lppm.unila.ac.id/id/file/507634', 'filename': 'Cek Similarity-Asymptotically Unbiased, Efficient, and Consistent Properties of the Bayes estimator in the Binomial.pdf'}], 'main': 'Cek Similarity-Asymptotically Unbiased, Efficient, and Consistent Properties of the Bayes estimator in the Binomial.pdf', 'docid': 184616}]",752,IOP Publishing,disk0/00/04/58/04,['FMIPA9'],7,pub,public,2022-10-19 01:18:14,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45804,,,,,,,,,,,,,,,,,,,
248,"Characteristics of Bayes Estimator in the Geometric
Distribution with Prior Beta",other,"[{'name': {'honourific': None, 'family': 'Widiarti', 'lineage': None, 'given': 'Widiarti'}, 'id': 'widiarti08@gmail.com'}, {'name': {'lineage': None, 'family': 'Kurniasari', 'honourific': None, 'given': 'Dian'}, 'id': 'dian.kurniasari@fmipa.unila.ac.id'}, {'id': 'dorrah.azis@ fmipa unila ac.id', 'name': {'given': 'Dorrah', 'lineage': None, 'family': 'Aziz', 'honourific': None}}]",show,2022-10-19 01:18:18,archive,45805,2022-10-19 01:18:18,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/184617', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 45805, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'Cek Similarity-Characteristics of Bayes Estimator in the Geometric Distribution with Prior Beta.pdf', 'files': [{'hash': '3c578b46c4e85acddc29f63f71d51f0f', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 507641, 'mtime': '2022-10-18 21:43:22', 'hash_type': 'MD5', 'filename': 'Cek Similarity-Characteristics of Bayes Estimator in the Geometric Distribution with Prior Beta.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/507641', 'filesize': 685615, 'objectid': 184617}], 'docid': 184617, 'format': 'text'}]",752,IOP Publishing,disk0/00/04/58/05,['FMIPA9'],7,pub,public,2022-10-19 01:18:18,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45805,,,,,,,,,,,,,,,,,,,
249,"Application of the Spatial Empirical Best Linear Unbiased
Prediction Method for Estimating per Capita Expenditure in
Lampung Province",other,"[{'name': {'given': 'Widiarti', 'family': 'Widiarti', 'lineage': None, 'honourific': None}, 'id': 'widiarti08@gmail.com'}, {'name': {'family': 'Usman', 'lineage': None, 'honourific': None, 'given': 'Mustofa'}, 'id': 'usman_alfha@yahoo.com'}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'given': 'Dian', 'lineage': None, 'family': 'Kurniasari', 'honourific': None}}]",show,2022-10-19 01:17:59,archive,45801,2022-10-19 01:17:59,"[{'placement': 1, 'eprintid': 45801, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184613', 'security': 'public', 'docid': 184613, 'main': 'Cek Similarity-Application of the SEBLUP method for estimating per capita.pdf', 'files': [{'hash': 'e7af8af7e14d1752f28c20bcd8f55d0c', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 507613, 'mtime': '2022-10-18 21:33:15', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/507613', 'filename': 'Cek Similarity-Application of the SEBLUP method for estimating per capita.pdf', 'filesize': 901390, 'objectid': 184613}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",752,IOP Publishing,disk0/00/04/58/01,['FMIPA9'],7,pub,public,2022-10-19 01:17:59,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45801,,,,,,,,,,,,,,,,,,,
250,"Bukti Korespondensi Artikel ""Prediksi Pengeluaran Non Makanan Masyarakat Kabupaten Tulang Bawang Menggunakan Metode Rantai Markov""",other,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Wiranto', 'given': 'Ahmad Rizki'}, 'id': 'ahmadrizkiwirantomath19@gmail.com'}, {'id': 'ahmadfaisol@fmipa.unila.ac.id', 'name': {'given': 'Ahmad', 'honourific': None, 'family': 'Faisol', 'lineage': None}}, {'name': {'given': 'Fitriani', 'honourific': None, 'lineage': None, 'family': 'Fitriani'}, 'id': 'fitriani_mathunila@yahoo.co.id'}]",show,2022-11-18 01:11:32,archive,46701,2022-11-18 01:11:32,"[{'placement': 1, 'eprintid': 46701, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185611', 'security': 'public', 'docid': 185611, 'main': 'Bukti Koresponden - J Stat Vol 15 No 1 - 2022.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'd7f069188d3403b4cbaedb624ddf023a', 'datasetid': 'document', 'fileid': 514474, 'uri': 'http://repository.lppm.unila.ac.id/id/file/514474', 'filename': 'Bukti Koresponden - J Stat Vol 15 No 1 - 2022.pdf', 'filesize': 237876, 'objectid': 185611, 'mtime': '2022-11-17 12:10:32', 'hash_type': 'MD5'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",300,"PS Statistika FST, Universitas PGRI Adi Buana Surabaya",disk0/00/04/67/01,['FMIPA9'],7,unpub,public,2022-11-18 01:11:32,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/46701,,,,,,,,,,,,,,,,,,,
251,"Transient Flows of Newtonian Fluid through a Rectangular
Microchannel with Slip Boundary",article,"[{'name': {'given': 'Benchawan', 'honourific': None, 'lineage': None, 'family': 'Wiwatanapataphee'}, 'id': None}, {'name': {'family': 'Wu', 'lineage': None, 'honourific': None, 'given': 'Yong Hong'}, 'id': None}, {'id': 'suharsono.1962@fmipa.unila.ac.id', 'name': {'family': 'Suharsono', 'lineage': None, 'honourific': None, 'given': 'Suharsono'}}]",show,2019-12-16 03:33:40,archive,17279,2019-12-16 03:33:40,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30385', 'eprintid': 17279, 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'files': [{'objectid': 30385, 'filesize': 5131934, 'filename': 'Transient_Flows_of_Newtonian_Fluid_through_a_Recta.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/146334', 'hash_type': 'MD5', 'mtime': '2019-12-08 22:19:24', 'datasetid': 'document', 'fileid': 146334, 'hash': 'dd94743e6438ec7c87a73d96b34824cb', 'mime_type': 'application/pdf'}], 'main': 'Transient_Flows_of_Newtonian_Fluid_through_a_Recta.pdf', 'docid': 30385}]",845,Hindawi Publishing Corporation,disk0/00/01/72/79,['FMIPA9'],6,pub,public,2019-12-16 03:33:40,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/17279,"We study the transient flow of a Newtonian fluid in rectangular microchannels taking into account boundary slip. An exact solution is derived by using the separation of variables in space and Fourier series expansion in time. It is found that, for different forms
of driving pressure field, the effect of boundary slip on the flow behavior is qualitatively different. If the pressure gradient is constant, the flow rate is almost linearly proportional to the slip parameter ℓ when ℓ is large; if the pressure gradient is in awaveform, as the slip parameter ℓ increases, the amplitude of the flow rate increases until approaching a constant value when ℓ becomes sufficiently large.",Abstract and Applied Analysis,TRUE,,,,,,2014.0,,,,,,,"['Department of Mathematics, Faculty of Science, Mahidol University, Bangkok 10400,Thailand', 'Department of Mathematics & Statistics, Curtin University of Technology, Perth,WA 6845, Australia', 'Jurusan Matematika FMIPA Unila']","[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT'}]",Article ID 530605,[{'url': 'http://dx.doi.org/10.1155/2014/530605'}]
