,date,uri,abstract,date_type,subjects,event_title,ispublished,rev_number,full_text_status,status_changed,event_type,divisions,dir,lastmod,official_url,documents,userid,metadata_visibility,pagerange,datestamp,referencetext,eprint_status,eprintid,event_location,title,event_dates,refereed,creators,pres_type,type,corp_creators,publisher,publication,issn,number,volume,related_url,id_number,place_of_pub,contact_email,succeeds,isbn,pages,series,contributors,note,funders,projects
79,2018-03-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/14105,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding seminar nasional,,['HA'],,pub,13,public,2019-09-23 09:05:25,,['FMIPA9'],disk0/00/01/41/05,2019-09-23 09:05:25,,"[{'format': 'text', 'main': 'Pembandingan Beberapa Penduga Tingkat Kesalahan Klasifikasi pada Analisis Diskriminan Kuadratik.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '1f4ec8537721bf7f34356155b435f1ed', 'fileid': 122668, 'datasetid': 'document', 'mtime': '2019-09-09 05:22:31', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/122668', 'filename': 'Pembandingan Beberapa Penduga Tingkat Kesalahan Klasifikasi pada Analisis Diskriminan Kuadratik.pdf', 'filesize': 148781, 'objectid': 27146}], 'docid': 27146, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'eprintid': 14105, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27146'}]",644,show,,2019-09-23 09:05:25,,archive,14105,,Pembandingan Beberapa Penduga Tingkat Kesalahan Klasifikasi pada Analisis Diskriminan Kuadratik,,,"[{'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'honourific': None, 'family': 'Nisa', 'lineage': None}}]",,other,,PROSIDING Seminar Sehari Hasil – Hasil Penelitian & Pengabdian Kepada Masyarakat Universitas Lampung. ISSN ISBN 978-979-8510-07-6,,,,,,,,,,,,,,,,
80,2018-03-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/14106,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding seminar nasional,,['HA'],,pub,13,public,2019-09-23 09:05:38,,['FMIPA9'],disk0/00/01/41/06,2019-09-23 09:05:38,,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'filesize': 146665, 'objectid': 27147, 'uri': 'http://repository.lppm.unila.ac.id/id/file/122675', 'filename': 'Pembandingan Empiris Tiga Metode Regresi Robust An Empirical Comparison of Three Robust Regression Meth.pdf', 'hash_type': 'MD5', 'mtime': '2019-09-09 05:24:30', 'datasetid': 'document', 'fileid': 122675, 'mime_type': 'application/pdf', 'hash': '92826bf147e70a7211bcf3a94f9fd46f'}], 'main': 'Pembandingan Empiris Tiga Metode Regresi Robust An Empirical Comparison of Three Robust Regression Meth.pdf', 'docid': 27147, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27147', 'eprintid': 14106, 'placement': 1}]",644,show,,2019-09-23 09:05:38,,archive,14106,,Pembandingan Empiris Tiga Metode Regresi Robust,,,"[{'name': {'given': 'Khoirin', 'honourific': None, 'lineage': None, 'family': 'Nisa'}, 'id': 'khoirin.nisa@fmipa.unila.ac.id'}]",,other,,PROSIDING Seminar Hasil Penelitian & Pengabdian Kepada Masyarakat UNIVERSITAS LAMPUNG BANDARLAMPUNG SEPTEMBER Universitas Lampung. ISSN ISBN 978-979-15535-1-3,,,,,,,,,,,,,,,,
81,2018-03-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/14107,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding seminar nasional,,['HA'],,pub,13,public,2019-09-23 09:07:10,,['FMIPA9'],disk0/00/01/41/07,2019-09-23 09:07:10,,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27148', 'eprintid': 14107, 'placement': 1, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Pembandingan Regresi Komponen Utama dan Algoritma Proyeksi Dalam Mengatasi Multikolinearitas.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/122682', 'filename': 'Pembandingan Regresi Komponen Utama dan Algoritma Proyeksi Dalam Mengatasi Multikolinearitas.pdf', 'filesize': 153719, 'objectid': 27148, 'mtime': '2019-09-09 05:26:12', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '6bcbab138a55a0deabdfc6b9a0e96e12', 'datasetid': 'document', 'fileid': 122682}], 'docid': 27148}]",644,show,,2019-09-23 09:07:10,,archive,14107,,Pembandingan Regresi Komponen Utama dan Algoritma Proyeksi dalam Mengatasi Multikolinieritas,,,"[{'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'honourific': None, 'lineage': None, 'family': 'Nisa'}}]",,other,,In: Seminar Program Pengembangan Diri (PPD) 2006 Bidang MIPA.,,,,,,,,,,,,,,,,
82,2018-03-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/14520,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,,['HA'],,pub,5,public,2019-10-10 01:51:32,,['FMIPA9'],disk0/00/01/45/20,2019-10-10 01:51:32,,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': 'Peer Review Pengklasifikasian Data Menggunakan Analisis Diskriminan dan Analisis Gerombol K Rataan.pdf', 'files': [{'datasetid': 'document', 'fileid': 125810, 'hash': 'fabfae106dae5922702b3e614e61b8bc', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2019-10-09 12:52:56', 'filesize': 106915, 'objectid': 27601, 'uri': 'http://repository.lppm.unila.ac.id/id/file/125810', 'filename': 'Peer Review Pengklasifikasian Data Menggunakan Analisis Diskriminan dan Analisis Gerombol K Rataan.pdf'}], 'docid': 27601, 'format': 'text', 'pos': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27601', 'security': 'public', 'placement': 2, 'eprintid': 14520}]",644,show,,2019-10-10 01:51:32,,archive,14520,,Pengklasifikasian Data Menggunakan Analisis Diskriminan dan Analisis Gerombol k-Rataan,,,"[{'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'honourific': None, 'lineage': None, 'family': 'Nisa'}}]",,other,,"Jurnal Matematika Murni dan Terapan BKS-PTN Wilayah Barat, 3 (2). pp. 55-64. ISSN 1693-430X",,,,,,,,,14108.0,,,,,,,
83,2018-03-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/14098,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah internasional,,['HA'],,pub,13,public,2019-09-23 09:00:48,,['FMIPA9'],disk0/00/01/40/98,2019-09-23 09:00:48,,"[{'placement': 1, 'eprintid': 14098, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27139', 'pos': 1, 'security': 'public', 'files': [{'hash': 'bba60b568680f3814408ecb746b276e5', 'mime_type': 'application/pdf', 'fileid': 122620, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/122620', 'filename': 'Robust Estimation of Generalized Estimating Equation When Data Contain Outliers.pdf', 'objectid': 27139, 'filesize': 120170, 'mtime': '2019-09-09 05:07:19', 'hash_type': 'MD5'}], 'main': 'Robust Estimation of Generalized Estimating Equation When Data Contain Outliers.pdf', 'docid': 27139, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",644,show,,2019-09-23 09:00:48,,archive,14098,,Robust Estimation of Generalized Estimating Equation when Data Contain Outliers,,,"[{'name': {'lineage': None, 'family': 'Nisa', 'honourific': None, 'given': 'Khoirin'}, 'id': 'khoirin.nisa@fmipa.unila.ac.id'}]",,other,,"INSIST, 2 (1). pp. 1-5. ISSN 2502-8588",,,,,,,,,,,,,,,,
84,2018-03-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/14170,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding internasional,,['HA'],,pub,10,public,2019-09-23 09:07:33,,['FMIPA9'],disk0/00/01/41/70,2019-09-23 09:07:33,,"[{'eprintid': 14170, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27211', 'format': 'text', 'docid': 27211, 'main': 'Robust Principal Component Analysis using Minimum Covariance Determinant Estimator.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'fd97df985f1ed9d59cc0afd988bdde97', 'fileid': 123132, 'datasetid': 'document', 'filename': 'Robust Principal Component Analysis using Minimum Covariance Determinant Estimator.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/123132', 'objectid': 27211, 'filesize': 159656, 'mtime': '2019-09-12 02:58:22', 'hash_type': 'MD5'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",644,show,,2019-09-23 09:07:33,,archive,14170,,Robust Principal Component Analysis using Minimum Covariance Determinant Estimator,,,"[{'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'honourific': None, 'lineage': None, 'family': 'Nisa'}}]",,other,,Proceeding of International Conference of Mathematics and Natural Sciences,,,,,,,,,,,,,,,,
85,2018-03-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/14093,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah internasional,,['HA'],,pub,14,public,2019-09-23 08:58:26,,['FMIPA9'],disk0/00/01/40/93,2019-09-23 08:58:26,,"[{'format': 'text', 'main': 'A Robust Procedur for GEE Model.pdf', 'docid': 27134, 'files': [{'datasetid': 'document', 'fileid': 122575, 'hash': '0c9466aea3bfa8c8ea2685fd6488afba', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2019-09-09 04:08:50', 'filesize': 624939, 'objectid': 27134, 'filename': 'A Robust Procedur for GEE Model.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/122575'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'eprintid': 14093, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/27134', 'pos': 1}]",644,show,,2019-09-23 08:58:26,,archive,14093,,A Robust Procedure for GEE model,,,"[{'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Nisa', 'given': 'Khoirin'}}]",,other,,"Far East Journal of Mathematical Sciences (FJMS), 102 (3). pp. 645-654. ISSN ISSN: 0972-0871",,,,,,,,,,,,,,,,
86,2018-03-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/14174,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,,['HA'],,pub,10,public,2019-09-23 09:11:22,,['FMIPA9'],disk0/00/01/41/74,2019-09-23 09:11:22,,"[{'main': 'Testing Normality and Bandwidth Estimation Using Kernel Method for Small Sample Size.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2019-09-12 03:14:21', 'filesize': 567834, 'objectid': 27215, 'uri': 'http://repository.lppm.unila.ac.id/id/file/123157', 'filename': 'Testing Normality and Bandwidth Estimation Using Kernel Method for Small Sample Size.pdf', 'fileid': 123157, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'f5ab9ebd715364cc10e63a7c30e89928'}], 'docid': 27215, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 14174, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27215', 'security': 'public'}]",644,show,,2019-09-23 09:11:22,,archive,14174,,Testing Normality and Bandwidth Estimation using Kernel Method for Small Sample Size,,,"[{'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Nisa', 'given': 'Khoirin'}}]",,other,,"Jurnal Ilmu Dasar, vol 10 no 1, pp 62-67. Th 2009. ISSN 1411-5735",,,,,,,,,,,,,,,,
87,1970-01-01 00:00:00.000002018,http://repository.lppm.unila.ac.id/id/eprint/8616,"Smoothing has become a common technique in non-parametric methods which is used to estimate a function. This paper discuss three smoothing techniques for nonparametric regression that are often studied in literatures, i.e. kernel smoothing, smoothing splines, and the locally estimated scatterplot smoothing methods. The three methods will be examined empirically by using four generated data. Using the generated data, the result shows that the smoothing spline gives better performance than the other two methods.",,['HA'],SEMIRATA & ICST MEDAN 2018,inpress,6,public,2018-08-03 07:43:32,conference,['FMIPA9'],disk0/00/00/86/16,2018-08-03 07:43:32,,"[{'language': 'id', 'mime_type': 'application/pdf', 'rev_number': 3, 'content': 'accepted', 'main': 'MAKALAH KN SEMIRATA 2018.pdf', 'docid': 21670, 'files': [{'objectid': 21670, 'filesize': 311183, 'uri': 'http://repository.lppm.unila.ac.id/id/file/84229', 'filename': 'MAKALAH KN SEMIRATA 2018.pdf', 'hash_type': 'MD5', 'mtime': '2018-06-28 02:31:59', 'datasetid': 'document', 'fileid': 84229, 'hash': '75d1cf89c2735059635adc815c6b1564', 'mime_type': 'application/pdf'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/21670', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 8616}]",644,show,,2018-08-03 07:43:32,,archive,8616,Medan,"ANALISIS REGRESI NONNPARAMETRIK DENGAN 
TEKNIK SMOOTHING",,TRUE,"[{'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'honourific': None, 'family': 'Nisa', 'lineage': None}}, {'name': {'family': 'Herawati', 'lineage': None, 'honourific': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Setiawan', 'given': 'Eri'}, 'id': None}]",paper,conference_item,,,PROSIDING SEMIRATA & ICST 2018,,,,,,,,8077.0,,,,,,,
88,2018-11-19 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/11867,"Matematika merupakan ilmu yang memiliki peranan penting dalam pengembangan ilmu
pengetahuan dan teknologi.Persamaan Laplace banyak digunakan pada ilmu kimia, biologi
dan fisika. Diantaranya digunakan dalam suatu cakram (disk) berbentuk lingkaran piring dengan titik pusat 0,0).Penelitian ini bertujuan untuk menentukan solusi analitik persamaan Laplace dua dimensi pada suatu cakram dengan menggunakan koordinat polar. Untuk memperlihatkan solusi dari persamaan Laplce dengan koordinat polar digunakan metode pemisahan peubah. Kata kunci;Persamaan Laplace,Koordinat Polar, Cakram, Pemisahan Peubah, Solusi
Analitik.",published,['QA'],Seminar Nasional Metode Kuantitatif II 2018,pub,7,public,2019-05-09 03:08:21,conference,['FMIPA9'],disk0/00/01/18/67,2019-05-09 03:08:21,http://matematika.fmipa.unila.ac.id/wp-content/uploads/2019/04/Prosiding-Seminar-Nasional-Metote-Kuantitatif-2018.pdf,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'Prosiding-SemNas-MeKuant2018.pdf', 'files': [{'fileid': 106688, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '146bde5f27745122e4632c31d216a96f', 'hash_type': 'MD5', 'mtime': '2019-05-07 03:27:55', 'objectid': 24860, 'filesize': 9709647, 'uri': 'http://repository.lppm.unila.ac.id/id/file/106688', 'filename': 'Prosiding-SemNas-MeKuant2018.pdf'}], 'docid': 24860, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/24860', 'security': 'public', 'placement': 1, 'eprintid': 11867}]",845,show,25-28,2019-05-09 03:08:21,"Hartanto, S. A. (2008). Penyelesaian Numerik Persamaan Laplacedan PersamaanPoisson dalam PelatPersegiPanjangdanPelatCakramDengan MetodeBeda-Hingga.UniversitasSanata Dharma.
Yokyakarta.

L.Ross, S. (1984). Differential Equations. 3rd
Ed.John Wiley&Sons,Inc. New York.

Miller,WilliamB.,danHumiM.(1992).BoundaryValueProblemsandPartial DifferentialEquations.PWSKENTPublishingCompany. Boston.
Mufidah, F., dan Jauhuri, M. (2015). 

Solusi Numerik Persamaan Poisson Menggunakan Jaringan Fungsi
Radial Basis Pada Koordinat Polar. Jurnal Matematika dan Aplikasi. 3(4): 46-47.

Purcell,DaleV.,danEdwinJ.( 2010).Calculus KalkulusJilid1(AlihBahasa Indonesiaoleh I Nyoman Susila).
BinarupaAksara. Tangerang.

Strauss, dan WalterA. (1992).PartialDifferentialEquations (AnIntroduction).JohnWiley&Sons,Inc.
NewYork.",archive,11867,Hotel Emersia Bandar Lampung,Solusi Analitik Persamaan Laplace Pada Suatu Cakram,18 - 20 NOvember 2018,TRUE,"[{'id': 'yulianovita976@gmail.com', 'name': {'given': 'Yulia', 'lineage': None, 'family': 'Novita', 'honourific': None}}, {'name': {'given': 'Suharsono', 'honourific': None, 'lineage': None, 'family': 'Suharsono'}, 'id': 'suharsono.1962@fmipa.unila.ac.id'}, {'id': None, 'name': {'given': 'Agus', 'honourific': None, 'family': 'Sutrisno', 'lineage': None}}, {'name': {'family': 'Azis', 'lineage': None, 'honourific': None, 'given': 'Dorrah'}, 'id': None}]",paper,conference_item,,,,,,,,,,yulianovita976@gmail.com,,,,,,,,
89,2018-05-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/7548,"Dalam artikel ini, kami mengkaji sebuah solusi dari persamaan konveksi-difusi yang diturunkan dari reaksi oksidasi di dalam sebuah reaktor kimia. Di sini komponen konversi dari gas umpan sebagai peubah tak bebasnya. Di dalam kajian ini, proses reaksi diasumsikan berupa model homogen semu satu-dimensi dan berada pada nilai laju reaksi tertentu. Dengan proses penskalaan ulang, bentuk nonlinear  dari laju reaksi dapat dihampiri dengan bentuk linier  sehingga menghasilkan sebuah  persamaan  konveksi-difusi linier  yang dilengkapi dengan syarat awal dan sekumpulan syarat batas.  Pada artikel ini dikaji  solusi analitik dari masalah syarat  awal dan syarat batas ini menggunakan metode perturbasi homotopi.",,['QA75'],SEMIRATA-International Conference on Science and Technology (ICST) 2018,inpress,9,public,2018-06-25 02:32:29,conference,['FMIPA9'],disk0/00/00/75/48,2018-06-25 02:32:29,,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/20585', 'pos': 1, 'eprintid': 7548, 'placement': 1, 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'rev_number': 1, 'format': 'text', 'main': 'NASKAH SEMIRATA 2018_Aang Nuryaman.docx', 'docid': 20585, 'files': [{'hash': '48c609efaff1e2a88b316bb942b3a974', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'datasetid': 'document', 'fileid': 68014, 'filename': 'NASKAH SEMIRATA 2018_Aang Nuryaman.docx', 'uri': 'http://repository.lppm.unila.ac.id/id/file/68014', 'filesize': 50867, 'objectid': 20585, 'mtime': '2018-06-22 08:08:58', 'hash_type': 'MD5'}]}]",163,show,,2018-06-25 02:32:29,,archive,7548,"Medan, Sumatera Utara","SOLUSI ANALITIK MODEL HOMOGEN SEMU 1-D UNTUK REAKSI OKSIDASI
MENGGUNAKAN HOMOTOPY PERTURBATION METHOD",4-6 May 2018,TRUE,"[{'name': {'given': 'Aang', 'family': 'Nuryaman', 'lineage': None, 'honourific': None}, 'id': 'aangnuryaman@gmail.com'}]",paper,conference_item,,,,,,,,,,,,,,,,,,
90,2018-10-13 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/9368,"This paper investigates the projection on the population of Bandar Lampung City in 2017 - 2030 through a mathematical modeling approach. Here, we use some growth mathematical models that are simple linear regression model, exponential model, logistic model and demographic transition model. The best approximation is chosen based on the smallest of Mean Absolute Percentage Error (MAPE) value of the four models compared to the actual data. By using population data from 1995 - 2011, the results show that the model which gives the smallest MAPE is exponential model and the largest MAPE is demographic transition model.",submitted,['QA75'],The 2nd International Conference on Applied Sciences Mathematics and Informatics,submitted,7,public,2018-11-03 09:16:37,conference,['FMIPA9'],disk0/00/00/93/68,2018-11-03 09:16:37,,"[{'format': 'text', 'main': '1570481221_Aang Nuryaman.docx', 'docid': 22424, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/89534', 'filename': '1570481221_Aang Nuryaman.docx', 'objectid': 22424, 'filesize': 42314, 'mtime': '2018-11-03 04:01:00', 'hash_type': 'MD5', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash': '818e7b5d3333fb4a55766457c9a61076', 'datasetid': 'document', 'fileid': 89534}], 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'rev_number': 1, 'eprintid': 9368, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/22424'}]",163,show,,2018-11-03 09:16:37,,archive,9368,"Hotel Horison, Bandar Lampung, Indonesia",Forecasting of Bandar Lampung's Population using Growth Mathematical Models,9-11 Agustus 2018,TRUE,"[{'id': 'aangnuryaman@gmail.com', 'name': {'given': 'Aang', 'lineage': None, 'family': 'Nuryaman', 'honourific': None}}, {'name': {'honourific': None, 'family': 'Pamungkas', 'lineage': None, 'given': ""Musa Al 'Asy'ari  Fajar""}, 'id': 'dede.musa082@gmail.com'}, {'id': 'subian.saidi@gmail.com', 'name': {'honourific': None, 'lineage': None, 'family': 'Saidi', 'given': 'Subian'}}]",paper,conference_item,,,,,,,,,,,,,,,,,,
