,metadata_visibility,datestamp,eprintid,eprint_status,lastmod,documents,userid,title,refereed,creators,pres_type,type,subjects,event_title,uri,date,event_type,divisions,dir,ispublished,rev_number,full_text_status,status_changed,abstract,pagerange,publisher,publication,issn,date_type,patent_applicant,id_number,book_title,event_dates,event_location,volume,number,corp_creators,contributors,official_url,keywords,funders,related_url,succeeds
94,show,2020-06-12 04:01:43,22319,archive,2020-06-12 04:01:43,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'files': [{'filesize': 487249, 'objectid': 35726, 'uri': 'http://repository.lppm.unila.ac.id/id/file/205121', 'filename': '2517-8387-2-PB.pdf', 'hash_type': 'MD5', 'mtime': '2020-06-12 03:21:23', 'datasetid': 'document', 'fileid': 205121, 'hash': 'fd34398a58226edc0e8b0b15f24d94f0', 'mime_type': 'application/pdf'}], 'main': '2517-8387-2-PB.pdf', 'docid': 35726, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35726', 'security': 'public', 'placement': 1, 'eprintid': 22319}]",923,"New Avenues of Logistics and Transportation
Laws in Supply Chain Management: Issues and
Challenges",TRUE,"[{'name': {'given': 'Hamzah', 'family': 'Hamzah', 'lineage': None, 'honourific': None}, 'id': 'agizaddien@gmail.com'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/22319,2018-12-01 00:00:00.000000000,,['FH1'],disk0/00/02/23/19,pub,6,public,2020-06-12 04:01:43,"While dealing with trade, either at domestic
or international market, legal considerations involve in
logistics and transportation in supply chain has played
their significant role. The field of laws and regulations
has been emerged over time with some serious issues at
global market. Present study has reviewed the
opportunities with the issues and trends involved in
logistics and transportation. For this purpose, a
comprehensive review is developed with some
meaningful suggestions to develop a comprehensive
understanding as well. In this regard, the field of
Operational research (OR), its historical trends, legal
issues for the transportation of goods, international
commercial terms, and finally the shipped documents
are very much important. Although the complexity level
has been increased while dealing with the legal
formalities, the compliance of shipped documents can
provide the firm with better outcome and better
delivery of the products in recent time.",17-24,International Journal of Supply Chain Management (IJSCM),nternational Journal of Supply Chain Management,2050-7399,published,,,,,,7.0,6.0,,,https://ojs.excelingtech.co.uk/index.php/IJSCM/article/view/2517,"legal considerations, supply chain,
operational research, international commercial terms,
shipped documents",,,
95,show,2020-06-12 04:02:19,22325,archive,2020-06-12 04:02:19,"[{'docid': 35732, 'main': 'bd0d46fdff0d6ec47896b88a3f5cc29a1408.pdf', 'files': [{'fileid': 205167, 'datasetid': 'document', 'hash': 'a3471d1059400401892d696bb9612f56', 'mime_type': 'application/pdf', 'filesize': 2084079, 'objectid': 35732, 'uri': 'http://repository.lppm.unila.ac.id/id/file/205167', 'filename': 'bd0d46fdff0d6ec47896b88a3f5cc29a1408.pdf', 'hash_type': 'MD5', 'mtime': '2020-06-12 03:44:36'}], 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'placement': 1, 'eprintid': 22325, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35732', 'pos': 1, 'security': 'public'}]",923,Supply Chain through Contract Farming in Indonesian Poultry Industry,TRUE,"[{'id': 'agizaddien@gmail.com', 'name': {'given': 'Hamzah', 'honourific': None, 'lineage': None, 'family': 'Hamzah'}}, {'name': {'given': 'Ahmad', 'family': 'Aripin', 'lineage': None, 'honourific': None}, 'id': None}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/22325,2018-06-01 00:00:00.000000000,,['FH1'],disk0/00/02/23/25,pub,6,public,2020-06-12 04:02:19,"The objective of the present study is to examine the role of contract farming in supply chain business performance among poultry industry of Indonesia. Contract farming is becoming the important element of business, particularly in the poultry industry. It is based on the integration of producers (growers) and integrator (buyers of the products). Five hypotheses were proposed by concerning the relationship between grower, integrator, supply chain business performance and supply chain management capabilities. Population of this study is based on the poultry companies in Indonesia. Employees of poultry companies were selected as the respondents. Structural equation modeling is used to test the hypotheses.  Data were collected through simple random sampling and self-visit to the poultry companies. Findings shows that contract farming has  significant  positive  effect  on  supply  chain  business  performance.  Integration between grower and integrator has significant role to enhance supply chain business performance.  Moreover,  supply  chain  managerial  capabilities  enhance  the  positive effect of integrator involvement on supply chain business performance.",183-197,Islamic Azad University,International Journal of Management and Business Research (IJMBR),2228-7027,published,,,,,,8.0,3.0,,,https://pdfs.semanticscholar.org/a5d2/bd0d46fdff0d6ec47896b88a3f5cc29a1408.pdf?_ga=2.38024299.979525519.1591933182-890720794.1591933182,"Supply chain, grower involvement, integrator involvement, management capabilities, poultry industry",,,
96,show,2020-02-06 05:15:04,17822,archive,2020-02-06 05:15:04,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30942', 'pos': 1, 'eprintid': 17822, 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'docid': 30942, 'main': 'Prof. cendi Environmental_Law_Policy_as_an_Approach_to_Achieve.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-01-31 01:11:32', 'filesize': 1661193, 'objectid': 30942, 'filename': 'Prof. cendi Environmental_Law_Policy_as_an_Approach_to_Achieve.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/150160', 'datasetid': 'document', 'fileid': 150160, 'hash': 'fc9433de4bf9bbcd78df6e41f1a80ebf', 'mime_type': 'application/pdf'}]}]",1058,Environmental Law Policy as an Approach to Achieve Sustainable Development and Prosperity in an Era of Regional Autonomy,FALSE,"[{'name': {'lineage': None, 'family': 'Heryandi', 'honourific': None, 'given': 'Heryandi'}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17822,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/78/22,pub,6,public,2020-02-06 05:15:04,Hasil Check Similarity,83-87,IOS Press,Environmental Policy and Law,0378-777X (P); 1878-5395 (E),,,,,,,,,,,,,,,
97,show,2020-02-06 05:15:10,17824,archive,2020-02-06 05:15:10,"[{'docid': 30944, 'main': 'Harmonization_of_Village_Development_Planning_Law_ (1).pdf', 'files': [{'filesize': 3040757, 'objectid': 30944, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150190', 'filename': 'Harmonization_of_Village_Development_Planning_Law_ (1).pdf', 'hash_type': 'MD5', 'mtime': '2020-01-31 01:33:07', 'fileid': 150190, 'datasetid': 'document', 'hash': 'cb1a287d131d7ea1592fe496cd9dc834', 'mime_type': 'application/pdf'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 17824, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30944', 'pos': 1, 'security': 'public'}]",1058,Harmonization of Village Development Palnning Law in Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'given': 'Heryandi', 'lineage': None, 'family': 'Heryandi', 'honourific': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17824,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/78/24,pub,6,public,2020-02-06 05:15:10,Hasil Check Similarity,16-23,"International Institute for Science, Technology & Education Accelerating Global Knowledge Creation and Sharing","Journal of Law, Policy and Globalization",ISSN 2224-3240 (Paper) ISSN 2224-3259 (Online),,,,,,,,,,,,,,,
98,show,2020-06-02 04:58:19,21436,archive,2020-06-02 04:58:19,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': 'Review Harmonization of Saptial Planning Regime.pdf', 'docid': 34841, 'files': [{'datasetid': 'document', 'fileid': 199064, 'mime_type': 'application/pdf', 'hash': 'b68bbf76c5898099cce591db0e665f4c', 'hash_type': 'MD5', 'mtime': '2020-06-02 03:54:09', 'filesize': 559216, 'objectid': 34841, 'filename': 'Review Harmonization of Saptial Planning Regime.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/199064'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/34841', 'pos': 1, 'eprintid': 21436, 'placement': 1}]",1058,Harmonization of Village Development Palnning Law in Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'name': {'lineage': None, 'family': 'Heryandi', 'honourific': None, 'given': 'Heryandi'}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/21436,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/02/14/36,pub,6,public,2020-06-02 04:58:19,Hasil Penilaian Sejawat Sebidang atau Peer Review,16-23,IISTE,"Journal of Law, Policy and Globalization (DOAJ)",2224-3259,,,,,,,,,,,,,,,
99,show,2020-02-06 05:15:12,17826,archive,2020-02-06 05:15:12,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'hash': '8e8fbfb1837121a5dd5de6aca8165717', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 150199, 'mtime': '2020-01-31 01:35:45', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/150199', 'filename': 'Harmonization_of_Village_Development_Planning_Law_.pdf', 'filesize': 3023817, 'objectid': 30946}], 'main': 'Harmonization_of_Village_Development_Planning_Law_.pdf', 'docid': 30946, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30946', 'pos': 1, 'eprintid': 17826, 'placement': 1}]",1058,Harmonization of Village Development Palnning Law in Lampung Coastal in the Village and Local Government Regime,FALSE,"[{'name': {'given': 'Heryandi', 'family': 'Heryandi', 'lineage': None, 'honourific': None}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17826,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/78/26,pub,6,public,2020-02-06 05:15:12,Hasil Check Similarity,14-19,"International Institute for Science, Technology & Education Accelerating Global Knowledge Creation and Sharing",Public Policy and Administration Research,ISSN 2224-5731(Paper) ISSN 2225-0972(Online),,,,,,,,,,,,,,,
100,show,2020-06-02 04:58:25,21438,archive,2020-06-02 04:58:25,"[{'placement': 1, 'eprintid': 21438, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34843', 'security': 'public', 'docid': 34843, 'main': 'Review Harmonization of Government Regime.pdf', 'files': [{'datasetid': 'document', 'fileid': 199079, 'hash': '5e95a4cc283a99c0e03b607c51e65820', 'mime_type': 'application/pdf', 'objectid': 34843, 'filesize': 553540, 'uri': 'http://repository.lppm.unila.ac.id/id/file/199079', 'filename': 'Review Harmonization of Government Regime.pdf', 'hash_type': 'MD5', 'mtime': '2020-06-02 03:57:05'}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",1058,Harmonization of Village Development Palnning Law in Lampung Coastal in the Village and Local Government Regime,FALSE,"[{'name': {'given': 'Heryandi', 'family': 'Heryandi', 'lineage': None, 'honourific': None}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/21438,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/02/14/38,pub,6,public,2020-06-02 04:58:25,Hasil Penilaian Sejawat Sebidang atau Peer Review,14-19,"International Institute for Science, Technology & Education Accelerating Global Knowledge",Public Policy and Administration Research,,,,,,,,,,,,,,,,
101,show,2020-02-14 01:40:10,17918,archive,2020-02-14 01:40:10,"[{'format': 'text', 'main': 'Heryandi memperkuat kedaulatan indonesia di laut.pdf', 'docid': 31055, 'files': [{'fileid': 150997, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '0fac885107f18ee2161d848b15e30ff6', 'hash_type': 'MD5', 'mtime': '2020-02-07 00:27:35', 'filesize': 7408390, 'objectid': 31055, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150997', 'filename': 'Heryandi memperkuat kedaulatan indonesia di laut.pdf'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 17918, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/31055'}]",1058,Memperkuat Kedaulatan Indonesia di Laut Menuju Poros Maritim Dunia,FALSE,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Heryandi', 'given': 'Heryandi'}}]",,book_section,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17918,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/79/18,pub,7,public,2020-02-14 01:40:10,,1-116,AURA CV. Anugrah Utama Raharja Anggota IKAPI,,,,,,Buku Referensi,,,,,,,,,,,
102,show,2020-06-02 04:59:25,21431,archive,2020-06-02 04:59:25,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'Review  Memperkuat Kedaulatan Indonesia di Laut.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-06-02 03:47:14', 'filesize': 479203, 'objectid': 34835, 'uri': 'http://repository.lppm.unila.ac.id/id/file/199027', 'filename': 'Review  Memperkuat Kedaulatan Indonesia di Laut.pdf', 'fileid': 199027, 'datasetid': 'document', 'hash': 'c29944bf60df21c4c16418133244e5ba', 'mime_type': 'application/pdf'}], 'docid': 34835, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/34835', 'pos': 1, 'eprintid': 21431, 'placement': 1}]",1058,Memperkuat Kedaulatan Indonesia di Laut Menuju Poros Maritim Dunia,FALSE,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'given': 'Heryandi', 'honourific': None, 'lineage': None, 'family': 'Heryandi'}}]",,book_section,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/21431,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/02/14/31,pub,7,public,2020-06-02 04:59:25,Hasil Penilaian Sejawat Sebidang atau Peer Review,1-116,AURA CV. Anugrah Utama Raharja Anggota IKAPAI,,,,,,Buku Referensi,,,,,,,,,,,
103,show,2020-02-06 05:13:33,17817,archive,2020-02-06 05:13:33,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30936', 'eprintid': 17817, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'fileid': 150129, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '7467a3498b1e80646b704f4bae2504a9', 'filesize': 7357597, 'objectid': 30936, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150129', 'filename': 'Proceeding i-coffees 2018_final edition.pdf', 'hash_type': 'MD5', 'mtime': '2020-01-31 01:00:42'}], 'main': 'Proceeding i-coffees 2018_final edition.pdf', 'docid': 30936}]",1058,Pancasial's Freedom of Speech,FALSE,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'lineage': None, 'family': 'Heryandi', 'honourific': None, 'given': 'Heryandi'}}]",paper,conference_item,['K1'],International Conference on Fundamental Rights (I-Coffees),http://repository.lppm.unila.ac.id/id/eprint/17817,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/01/78/17,pub,7,public,2020-02-06 05:13:33,,488-498,,,,,,,,7 September 2018,"Novotel, Bandar Lampung",,,,,,,,,
104,show,2020-02-06 05:13:31,17819,archive,2020-02-06 05:13:31,"[{'format': 'text', 'main': ""Rudi Natamiharja Pancasila's.pdf"", 'files': [{'mime_type': 'application/pdf', 'hash': 'e1d7fa67d174e4ee71507b0ed2d96599', 'datasetid': 'document', 'fileid': 150138, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150138', 'filename': ""Rudi Natamiharja Pancasila's.pdf"", 'filesize': 5856503, 'objectid': 30937, 'mtime': '2020-01-31 01:03:52', 'hash_type': 'MD5'}], 'docid': 30937, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'eprintid': 17819, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30937', 'pos': 1}]",1058,Pancasial's Freedom of Speech,FALSE,"[{'name': {'given': 'Heryandi', 'lineage': None, 'family': 'Heryandi', 'honourific': None}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",paper,conference_item,['K1'],International Conference on Fundamental Rights (I-COFFEES),http://repository.lppm.unila.ac.id/id/eprint/17819,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/01/78/19,pub,7,public,2020-02-06 05:13:31,Hasil Check Similarity,488-498,,,,,,,,,,,,,,,,,,
105,show,2020-02-06 05:13:20,17821,archive,2020-02-06 05:13:20,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'docid': 30939, 'main': 'Pancasila_s_Freedom_of_Speech.pdf', 'files': [{'datasetid': 'document', 'fileid': 150146, 'mime_type': 'application/pdf', 'hash': 'bd13236c851fc1a71d0aa844af986b5d', 'hash_type': 'MD5', 'mtime': '2020-01-31 01:08:37', 'objectid': 30939, 'filesize': 3495783, 'uri': 'http://repository.lppm.unila.ac.id/id/file/150146', 'filename': 'Pancasila_s_Freedom_of_Speech.pdf'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30939', 'pos': 1, 'eprintid': 17821, 'placement': 1}]",1058,Pancasial's Freedom of Speech,FALSE,"[{'id': 'heryandi.1962@fh.unila.ac.id', 'name': {'family': 'Heryandi', 'lineage': None, 'honourific': None, 'given': 'Heryandi'}}]",paper,conference_item,['K1'],International Conference on Fundamental Rights (I-Coffees),http://repository.lppm.unila.ac.id/id/eprint/17821,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/01/78/21,pub,7,public,2020-02-06 05:13:20,Hasil Check Similarity,488-498,,,,,,,,7 September 2018,"Novotel, Bandar Lampung",,,,,,,,,
106,show,2020-06-02 05:02:14,21443,archive,2020-06-02 05:02:14,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34846', 'eprintid': 21443, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'filesize': 471552, 'objectid': 34846, 'uri': 'http://repository.lppm.unila.ac.id/id/file/199106', 'filename': ""Review Pancasial's.pdf"", 'hash_type': 'MD5', 'mtime': '2020-06-02 04:01:28', 'datasetid': 'document', 'fileid': 199106, 'mime_type': 'application/pdf', 'hash': 'a7d8ae1743f32fc255eb1b87b1405f95'}], 'main': ""Review Pancasial's.pdf"", 'docid': 34846}]",1058,Pancasial's Freedom of Speech,FALSE,"[{'name': {'honourific': None, 'family': 'Heryandi', 'lineage': None, 'given': 'Heryandi'}, 'id': 'heryandi.1962@fh.unila.ac.id'}]",paper,conference_item,['K1'],International Conference on Fundamental Rights (I-COFFEES),http://repository.lppm.unila.ac.id/id/eprint/21443,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/02/14/43,pub,7,public,2020-06-02 05:02:14,Hasil Penilaian Sejawat Sebidang atau Peer Review,488-498,,,,,,,,,,,,,,,,,,
107,show,2022-01-28 07:05:08,38598,archive,2022-01-28 07:05:08,"[{'placement': 1, 'eprintid': 38598, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159708', 'security': 'public', 'docid': 159708, 'main': 'Korespodensi Jurnal Fiat to Maroni.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/436784', 'filename': 'Korespodensi Jurnal Fiat to Maroni.pdf', 'objectid': 159708, 'filesize': 5149707, 'mtime': '2022-01-28 04:29:05', 'hash_type': 'MD5', 'hash': '16edf9a80d111f8df5ad04044c5c7b5f', 'mime_type': 'application/pdf', 'fileid': 436784, 'datasetid': 'document'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",807,Problematic Dilemma of The Limitation of Granting Remission for Corruption Prisoners,FALSE,"[{'id': 'maroniunila@gmail.com', 'name': {'given': 'Maroni', 'lineage': None, 'family': 'Maroni', 'honourific': None}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Nenny Dwi Ariani', 'given': 'nennydwiariani@gmail.com'}, 'id': None}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/38598,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/85/98,pub,6,public,2022-01-28 07:05:08,Hasil Chcek Similarity,,Fakultas Hukum Universitas Lampung,Fiat Justicia Jurnal Ilmu Hukum Fakultas Hukum Universitas Lampung,1978-5186,,,,,,,,,,,,,,,
108,show,2022-03-10 04:23:06,40064,archive,2022-03-10 04:23:06,"[{'format': 'text', 'main': 'ASPEK.pdf', 'files': [{'fileid': 448091, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '0b1ca334b02bc51c8f3e709a8fe14edd', 'hash_type': 'MD5', 'mtime': '2022-03-10 03:15:36', 'filesize': 767644, 'objectid': 161358, 'uri': 'http://repository.lppm.unila.ac.id/id/file/448091', 'filename': 'ASPEK.pdf'}], 'docid': 161358, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'eprintid': 40064, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161358', 'pos': 1}]",786,Aspek Hukum Perceraiaran dalam Kompilasi Hukum Islam,FALSE,"[{'name': {'given': 'Nunung', 'honourific': None, 'family': 'Nunung Rodliyah', 'lineage': None}}]",,book_section,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/40064,2018-08-01 00:00:00.000000000,,['FH1'],disk0/00/04/00/64,pub,7,public,2022-03-10 04:23:06,Hasil Penilaian Sejawat Sebidang atau Peer Review,,AURA CV. Anugrah Utama Raharja Anggota IKAPI,,,,,,Aspek Hukum Perceraiaran dalam Kompilasi Hukum Islam,,,,,,,,,,,
109,show,2022-03-10 04:23:35,40079,archive,2022-03-10 04:23:35,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/161371', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 40079, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 161371, 'main': 'Aspek Hukum Perceraiaran dalam Kompilasi Hukum Islam.pdf', 'files': [{'hash': 'f49abc176054e5b8c6dbf80b716ff4f2', 'mime_type': 'application/pdf', 'fileid': 448177, 'datasetid': 'document', 'filename': 'Aspek Hukum Perceraiaran dalam Kompilasi Hukum Islam.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/448177', 'filesize': 330650529, 'objectid': 161371, 'mtime': '2022-03-10 04:14:26', 'hash_type': 'MD5'}], 'format': 'text'}]",786,Aspek Hukum Perceraiaran dalam Kompilasi Hukum Islam,FALSE,"[{'name': {'honourific': None, 'family': 'Nunung Rodliyah', 'lineage': None, 'given': 'Nunung'}}]",,book_section,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/40079,2018-08-01 00:00:00.000000000,,['FH1'],disk0/00/04/00/79,pub,7,public,2022-03-10 04:23:35,,,AURA CV. Anugrah Utama Raharja Anggota IKAPI,,,,,,Aspek Hukum Perceraiaran dalam Kompilasi Hukum Islam,,,,,,,,,,,
110,show,2022-03-10 04:23:12,40065,archive,2022-03-10 04:23:12,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'fileid': 448097, 'mime_type': 'application/pdf', 'hash': '55416b1506c1a8bb4936750378dda9cb', 'filesize': 887198, 'objectid': 161359, 'filename': 'IMPLEMENTATION.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/448097', 'hash_type': 'MD5', 'mtime': '2022-03-10 03:19:13'}], 'main': 'IMPLEMENTATION.pdf', 'docid': 161359, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/161359', 'pos': 1, 'eprintid': 40065, 'placement': 1}]",786,Implementation Of Syari'ah Economic Principles On The Mangement Of Syari'ah Mutul Fund In Indonesia,FALSE,"[{'name': {'given': 'Nunung', 'honourific': None, 'family': 'Nunung Rodliyah', 'lineage': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/40065,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/04/00/65,pub,6,public,2022-03-10 04:23:12,Hasil Penilaian Sejawat Sebidang atau Peer Review,,Fakultas Hukum Universitas Airlangga,Yuridika,,,,,,,,,,,,,,,,
111,show,2022-03-10 04:23:25,40072,archive,2022-03-10 04:23:25,"[{'files': [{'mtime': '2022-03-10 03:53:29', 'hash_type': 'MD5', 'filename': 'IMPLEMENTATION OF SYARI’AH ECONOMIC PRINCIPLES ON THE MANAGEMENT OF SYARI’AH MUTUAL FUND IN INDONESIA.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/448136', 'filesize': 2361537, 'objectid': 161365, 'mime_type': 'application/pdf', 'hash': '3680f14697a4b78a831d8eb65e2396e2', 'datasetid': 'document', 'fileid': 448136}], 'main': 'IMPLEMENTATION OF SYARI’AH ECONOMIC PRINCIPLES ON THE MANAGEMENT OF SYARI’AH MUTUAL FUND IN INDONESIA.pdf', 'docid': 161365, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'placement': 1, 'eprintid': 40072, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161365', 'security': 'public'}]",786,Implementation Of Syari'ah Economic Principles On The Mangement Of Syari'ah Mutul Fund In Indonesia,FALSE,"[{'name': {'lineage': None, 'family': 'Nunung Rodliyah', 'honourific': None, 'given': 'Nunung'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/40072,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/04/00/72,pub,6,public,2022-03-10 04:23:25,Hasil Penilaian Sejawat Sebidang atau Peer Review,,Fakultas Hukum Universitas Airlangga,Yuridika,,,,,,,,,,,,,,,,
112,show,2022-03-10 04:23:19,40068,archive,2022-03-10 04:23:19,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 161362, 'main': 'Management.pdf', 'files': [{'filesize': 949921, 'objectid': 161362, 'uri': 'http://repository.lppm.unila.ac.id/id/file/448118', 'filename': 'Management.pdf', 'hash_type': 'MD5', 'mtime': '2022-03-10 03:46:05', 'datasetid': 'document', 'fileid': 448118, 'hash': '624778b4c2f27e40356f568cd0ecbfe3', 'mime_type': 'application/pdf'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161362', 'security': 'public', 'placement': 1, 'eprintid': 40068}]",786,Management Of Sharia Mutul Fund In Islamic Economic Law Of Indonesia (Study Collective Investment Contract (CIC) Mutul Fund),FALSE,"[{'name': {'given': 'Nunung', 'honourific': None, 'family': 'Nunung Rodliyah', 'lineage': None}}]",other,conference_item,['K1'],PROCEEDING “International Conference on Fundamental Rights (I-COFFEES)” Bandar Lampung,http://repository.lppm.unila.ac.id/id/eprint/40068,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/04/00/68,pub,7,public,2022-03-10 04:23:19,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,,,,,,,,,,,,
